row_number,mpn,status,latency_ms,attempt_count,retry_count,transient_errors,final_error,validation_valid,missing_fields,invalid_fields,provenance
140,ADB15520CG,success,7433.14,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 7432}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
141,ADB15516FW,success,3641.95,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 3641}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
142,ADB15520FW,success,14055.04,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 14054}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
143,AGB15512AW,success,4053.2,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4052}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
144,AGB15516AW,success,3534.75,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 3534}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
145,AGB15520AW,success,6450.01,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 6449}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
146,AGB15512CG,success,4441.61,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4441}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
147,AGB15516CG,success,4339.81,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4339}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
148,AGB15520CG,success,4138.2,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4137}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
149,AGB15512FW,success,9839.21,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 9838}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
150,AGB15516FW,success,4041.69,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4041}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
151,AGB15520FW,success,4837.87,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4837}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
152,ADCB15516BS,success,9412.29,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 9411}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
153,ADCB15520BS,success,16047.27,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 16046}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
154,ADCB15516SG,success,34589.85,2,1,503,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 34589}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
155,ADCB15520SG,success,3808.67,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 3808}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
156,AGB15512BS,success,5732.06,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 5731}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
157,AGB15516BS,success,21916.84,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 21916}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
158,AGB15520BS,success,5478.88,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 5478}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
159,AGB15512SG,success,3413.05,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 3412}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
160,AGB15516SG,success,21437.88,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 21437}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
161,AGB15520SG,success,22017.83,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 22017}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
162,543140016,success,14568.95,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 14568}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
163,543140020,success,3547.49,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 3546}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
164,543142016,success,74152.5,3,2,503;503,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 74151}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
165,543142020,success,4383.04,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4381}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
166,543144016,success,5310.81,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 5309}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
167,543144020,success,5734.51,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 5733}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
168,543143016,success,5915.99,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 5914}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
169,543143020,success,4584.22,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4583}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
170,543141016,success,6614.8,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 6613}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
171,543141020,success,77994.08,3,2,503;503,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 77993}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
172,543140412,success,4953.1,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4951}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
173,543140416,success,9620.61,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 9619}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
174,543140420,success,5202.17,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 5201}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
175,543142412,success,12227.82,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 12226}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
176,543142416,success,4059.05,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4058}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
177,543142420,success,24659.84,2,1,503,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 24659}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
178,543144412,success,10260.03,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 10259}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
179,543144416,success,25102.46,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 25101}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
180,543144420,success,4667.44,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4666}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
181,543143412,success,5053.66,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 5052}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
182,543143416,success,4526.85,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4525}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
183,543143420,success,3940.68,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 3939}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
184,543141412,success,12504.32,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 12503}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
185,543141416,success,4873.8,1,0,,,True,,,"{""sources"": [{""source_id"": ""src_gemini_001"", ""type"": ""knowledge_base"", ""name"": ""Google Gemini (gemini-3.1-flash-lite)"", ""url"": null, ""attributes_used"": [""title"", ""category"", ""description"", ""specifications"", ""features"", ""applications"", ""seo_keywords""], ""relevance_score"": 0.75}], ""agent_timeline"": [{""agent"": ""retrieval"", ""status"": ""skipped"", ""duration_ms"": 0}, {""agent"": ""intelligence"", ""status"": ""completed"", ""duration_ms"": 4873}, {""agent"": ""validation"", ""status"": ""skipped"", ""duration_ms"": 0}]}"
